2024-06-12 14:46:07,446 INFO    StreamThr :3582157 [internal.py:wandb_internal():85] W&B internal server running at pid: 3582157, started at: 2024-06-12 14:46:07.445594
2024-06-12 14:46:08,605 DEBUG   HandlerThread:3582157 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-25-generic-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-06-12T06:46:08.595381', 'startedAt': '2024-06-12T06:46:07.442098', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/mnt/c/gaochao/CODE/BCI/ndt47/train4traj.py', 'codePathLocal': 'train4traj.py', 'codePath': 'train4traj.py', 'git': {'remote': 'https://github.com/FunnelChao/NDT47.git', 'commit': 'db4489caa64b8b957afba525bf34dc3fc6ffcf27'}, 'email': '1217648680@qq.com', 'root': '/mnt/c/gaochao/CODE/BCI/ndt47', 'host': 'nezha', 'username': 'ubuntu', 'executable': '/home/ubuntu/anaconda3/envs/ndt2/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2850.7070000000003, 'min': 800.0, 'max': 4937.5}, 'cpu_freq_per_core': [{'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5507.402, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5800.0}, {'current': 800.0, 'min': 800.0, 'max': 5800.0}, {'current': 800.0, 'min': 800.0, 'max': 5800.0}, {'current': 5500.013, 'min': 800.0, 'max': 5800.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5420.08, 'min': 800.0, 'max': 5500.0}, {'current': 5503.237, 'min': 800.0, 'max': 5500.0}, {'current': 5500.035, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4300.773, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4293.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4289.019, 'min': 800.0, 'max': 4300.0}, {'current': 4309.065, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 1841.180248260498, 'used': 404.074649810791}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 24146608128}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 125.55722045898438}}
2024-06-12 14:46:08,605 INFO    HandlerThread:3582157 [system_monitor.py:probe():224] Finished collecting system info
2024-06-12 14:46:08,605 INFO    HandlerThread:3582157 [system_monitor.py:probe():227] Publishing system info
2024-06-12 14:46:08,605 DEBUG   HandlerThread:3582157 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-12 14:46:09,156 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/conda-environment.yaml
2024-06-12 14:46:09,371 DEBUG   HandlerThread:3582157 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-12 14:46:09,372 INFO    HandlerThread:3582157 [system_monitor.py:probe():229] Finished publishing system info
2024-06-12 14:46:09,374 DEBUG   SenderThread:3582157 [sender.py:send():378] send: files
2024-06-12 14:46:09,374 INFO    SenderThread:3582157 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-12 14:46:09,404 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: python_packages
2024-06-12 14:46:09,404 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: python_packages
2024-06-12 14:46:09,404 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: stop_status
2024-06-12 14:46:09,405 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: stop_status
2024-06-12 14:46:09,864 DEBUG   SenderThread:3582157 [sender.py:send():378] send: telemetry
2024-06-12 14:46:10,157 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/conda-environment.yaml
2024-06-12 14:46:10,157 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/requirements.txt
2024-06-12 14:46:10,157 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/wandb-metadata.json
2024-06-12 14:46:10,157 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/output.log
2024-06-12 14:46:10,282 DEBUG   SenderThread:3582157 [sender.py:send():378] send: exit
2024-06-12 14:46:10,283 INFO    SenderThread:3582157 [sender.py:send_exit():585] handling exit code: 1
2024-06-12 14:46:10,283 INFO    SenderThread:3582157 [sender.py:send_exit():587] handling runtime: 1
2024-06-12 14:46:10,283 INFO    SenderThread:3582157 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-12 14:46:10,284 INFO    SenderThread:3582157 [sender.py:send_exit():593] send defer
2024-06-12 14:46:10,284 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,284 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-12 14:46:10,284 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,284 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-12 14:46:10,284 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 1
2024-06-12 14:46:10,284 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,284 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-12 14:46:10,284 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,284 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-12 14:46:10,284 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 2
2024-06-12 14:46:10,284 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,284 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-12 14:46:10,284 INFO    HandlerThread:3582157 [system_monitor.py:finish():203] Stopping system monitor
2024-06-12 14:46:10,284 INFO    HandlerThread:3582157 [interfaces.py:finish():200] Joined cpu monitor
2024-06-12 14:46:10,284 DEBUG   SystemMonitor:3582157 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-12 14:46:10,284 INFO    HandlerThread:3582157 [interfaces.py:finish():200] Joined disk monitor
2024-06-12 14:46:10,284 DEBUG   SystemMonitor:3582157 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-12 14:46:10,285 DEBUG   SystemMonitor:3582157 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-12 14:46:10,343 INFO    HandlerThread:3582157 [interfaces.py:finish():200] Joined gpu monitor
2024-06-12 14:46:10,343 INFO    HandlerThread:3582157 [interfaces.py:finish():200] Joined memory monitor
2024-06-12 14:46:10,343 INFO    HandlerThread:3582157 [interfaces.py:finish():200] Joined network monitor
2024-06-12 14:46:10,343 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,343 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-12 14:46:10,344 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 3
2024-06-12 14:46:10,344 DEBUG   SenderThread:3582157 [sender.py:send():378] send: stats
2024-06-12 14:46:10,344 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,344 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-12 14:46:10,344 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,344 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-12 14:46:10,344 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 4
2024-06-12 14:46:10,344 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,344 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-12 14:46:10,344 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,344 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-12 14:46:10,344 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 5
2024-06-12 14:46:10,344 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,344 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-12 14:46:10,345 DEBUG   SenderThread:3582157 [sender.py:send():378] send: summary
2024-06-12 14:46:10,345 INFO    SenderThread:3582157 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-12 14:46:10,345 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,345 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-12 14:46:10,345 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 6
2024-06-12 14:46:10,345 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,345 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-12 14:46:10,345 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,345 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-12 14:46:10,347 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: status_report
2024-06-12 14:46:10,601 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 7
2024-06-12 14:46:10,602 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:10,602 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-12 14:46:10,602 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:10,602 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-12 14:46:10,667 INFO    wandb-upload_0:3582157 [upload_job.py:push():130] Uploaded file /tmp/tmpmuly9h_7wandb/wstnjgod-wandb-metadata.json
2024-06-12 14:46:11,157 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/config.yaml
2024-06-12 14:46:11,158 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/wandb-summary.json
2024-06-12 14:46:11,283 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-12 14:46:11,869 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 8
2024-06-12 14:46:11,869 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: poll_exit
2024-06-12 14:46:11,869 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:11,869 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-12 14:46:11,869 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:11,869 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-12 14:46:11,869 INFO    SenderThread:3582157 [job_builder.py:build():432] Attempting to build job artifact
2024-06-12 14:46:11,870 INFO    SenderThread:3582157 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-12 14:46:11,885 INFO    SenderThread:3582157 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-12 14:46:11,919 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 9
2024-06-12 14:46:11,919 DEBUG   SenderThread:3582157 [sender.py:send():378] send: artifact
2024-06-12 14:46:11,919 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:11,920 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-12 14:46:12,158 INFO    Thread-12 :3582157 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/output.log
2024-06-12 14:46:12,283 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-12 14:46:13,125 INFO    SenderThread:3582157 [sender.py:send_artifact():1467] sent artifact job-https___github.com_FunnelChao_NDT47.git_train4traj.py - {'id': 'QXJ0aWZhY3Q6ODY4OTQwMzg5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4NTQ1MzA1Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY4OTQwMzg5', 'versionIndex': 0}}}
2024-06-12 14:46:13,125 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:13,125 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-12 14:46:13,125 INFO    SenderThread:3582157 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [dir_watcher.py:finish():388] scan: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [dir_watcher.py:finish():402] scan save: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/conda-environment.yaml conda-environment.yaml
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [dir_watcher.py:finish():402] scan save: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/config.yaml config.yaml
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [dir_watcher.py:finish():402] scan save: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/output.log output.log
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [dir_watcher.py:finish():402] scan save: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/requirements.txt requirements.txt
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [dir_watcher.py:finish():402] scan save: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/wandb-metadata.json wandb-metadata.json
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [dir_watcher.py:finish():402] scan save: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/wandb-summary.json wandb-summary.json
2024-06-12 14:46:13,159 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 10
2024-06-12 14:46:13,159 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: poll_exit
2024-06-12 14:46:13,160 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:13,160 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-12 14:46:13,161 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:13,162 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-12 14:46:13,163 INFO    SenderThread:3582157 [file_pusher.py:finish():169] shutting down file pusher
2024-06-12 14:46:13,283 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-12 14:46:13,284 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: poll_exit
2024-06-12 14:46:13,720 INFO    wandb-upload_1:3582157 [upload_job.py:push():130] Uploaded file /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/conda-environment.yaml
2024-06-12 14:46:13,849 INFO    wandb-upload_2:3582157 [upload_job.py:push():130] Uploaded file /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/output.log
2024-06-12 14:46:13,996 INFO    wandb-upload_0:3582157 [upload_job.py:push():130] Uploaded file /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/config.yaml
2024-06-12 14:46:14,011 INFO    wandb-upload_4:3582157 [upload_job.py:push():130] Uploaded file /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/wandb-summary.json
2024-06-12 14:46:14,015 INFO    wandb-upload_3:3582157 [upload_job.py:push():130] Uploaded file /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/files/requirements.txt
2024-06-12 14:46:14,215 INFO    Thread-11 :3582157 [sender.py:transition_state():613] send defer: 11
2024-06-12 14:46:14,216 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:14,216 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-12 14:46:14,216 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:14,217 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-12 14:46:14,217 INFO    SenderThread:3582157 [file_pusher.py:join():175] waiting for file pusher
2024-06-12 14:46:14,217 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 12
2024-06-12 14:46:14,217 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:14,217 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-12 14:46:14,217 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:14,217 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-12 14:46:14,217 INFO    SenderThread:3582157 [file_stream.py:finish():601] file stream finish called
2024-06-12 14:46:14,284 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-12 14:46:14,556 INFO    SenderThread:3582157 [file_stream.py:finish():605] file stream finish is done
2024-06-12 14:46:14,557 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 13
2024-06-12 14:46:14,557 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: poll_exit
2024-06-12 14:46:14,557 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:14,558 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-12 14:46:14,559 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:14,559 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-12 14:46:14,559 INFO    SenderThread:3582157 [sender.py:transition_state():613] send defer: 14
2024-06-12 14:46:14,560 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: defer
2024-06-12 14:46:14,560 DEBUG   SenderThread:3582157 [sender.py:send():378] send: final
2024-06-12 14:46:14,560 INFO    HandlerThread:3582157 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-12 14:46:14,560 DEBUG   SenderThread:3582157 [sender.py:send():378] send: footer
2024-06-12 14:46:14,560 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: defer
2024-06-12 14:46:14,561 INFO    SenderThread:3582157 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-12 14:46:14,561 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-12 14:46:14,562 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: poll_exit
2024-06-12 14:46:14,562 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-12 14:46:14,563 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: server_info
2024-06-12 14:46:14,563 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: poll_exit
2024-06-12 14:46:14,563 DEBUG   SenderThread:3582157 [sender.py:send_request():405] send_request: server_info
2024-06-12 14:46:14,563 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: get_summary
2024-06-12 14:46:14,566 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-12 14:46:14,566 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-12 14:46:14,800 INFO    MainThread:3582157 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-06-12 14:46:14,801 INFO    MainThread:3582157 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-06-12 14:46:14,801 INFO    MainThread:3582157 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-06-12 14:46:14,801 DEBUG   HandlerThread:3582157 [handler.py:handle_request():158] handle_request: shutdown
2024-06-12 14:46:14,801 INFO    HandlerThread:3582157 [handler.py:finish():882] shutting down handler
2024-06-12 14:46:15,563 INFO    WriterThread:3582157 [datastore.py:close():296] close: /mnt/c/gaochao/CODE/BCI/ndt47/wandb/run-20240612_144607-8ssfxjw3/run-8ssfxjw3.wandb
2024-06-12 14:46:15,800 INFO    SenderThread:3582157 [sender.py:finish():1545] shutting down sender
2024-06-12 14:46:15,800 INFO    SenderThread:3582157 [file_pusher.py:finish():169] shutting down file pusher
2024-06-12 14:46:15,800 INFO    SenderThread:3582157 [file_pusher.py:join():175] waiting for file pusher
